id,order_id,user_id,product_id,rating,title,body,verified_purchase,helpful_votes,flagged,reviewed_at,updated_at
333,1288,178,251,5,Highly recommend,Really impressed by the build quality. Will buy again.,True,1,False,2025-02-18 22:04:10,
334,725,57,316,4,Really happy with this,"Meets expectations, packaging was good.",True,9,False,2023-04-04 21:57:55,
335,176,12,44,4,Great value,"Meets expectations, packaging was good.",True,0,False,2025-08-27 21:40:08,
336,461,396,381,5,Fantastic quality,Really impressed by the build quality. Will buy again.,True,5,False,2025-07-14 19:21:09,
337,701,284,94,5,Best purchase ever,Really impressed by the build quality. Will buy again.,True,0,False,2023-03-30 15:24:57,
338,390,215,285,3,Mixed feelings,It's okay but nothing special.,True,0,False,2023-08-15 20:01:59,
339,1306,232,171,5,Absolutely love it,Fantastic. Does exactly what it says on the tin.,True,2,False,2024-12-31 22:36:12,
340,1593,452,331,5,Fantastic quality,"Fast delivery, great packaging, excellent product.",True,7,False,2024-02-08 04:06:04,
341,1650,178,181,5,Fantastic quality,Fantastic. Does exactly what it says on the tin.,True,3,False,2022-04-12 13:23:48,
342,462,374,271,2,Disappointed,Not quite what I expected from the photos.,True,0,False,2026-01-19 05:16:48,
343,400,454,4,5,Fantastic quality,"Fast delivery, great packaging, excellent product.",True,3,False,2025-08-12 03:35:21,
344,135,399,352,4,Very good,"Good product overall, minor room for improvement.",True,3,False,2025-03-04 02:59:47,
345,951,433,462,2,Some issues,"Had minor issues, customer service was slow.",True,0,False,2024-03-12 00:05:28,
346,203,31,146,5,Highly recommend,"Fast delivery, great packaging, excellent product.",True,1,False,2025-04-28 22:44:22,
347,695,350,408,4,Good buy,"Meets expectations, packaging was good.",True,0,False,2025-05-06 22:11:40,
348,460,484,371,5,Superb,Fantastic. Does exactly what it says on the tin.,True,0,False,2025-08-18 01:33:32,
349,405,379,188,5,Fantastic quality,Really impressed by the build quality. Will buy again.,True,2,False,2023-08-01 13:54:26,
350,1243,387,171,5,Highly recommend,"Fast delivery, great packaging, excellent product.",True,0,False,2024-09-27 21:37:54,
351,1960,486,201,4,Great value,Works as described. Happy with the purchase.,True,0,False,2025-07-21 10:48:36,
352,287,365,276,2,Some issues,Quality feels cheaper than described.,True,0,False,2025-07-14 02:47:40,
353,652,218,308,5,Highly recommend,My whole family loves it. Worth every penny.,True,1,False,2026-01-05 02:54:39,
354,671,488,333,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,3,False,2025-07-18 02:22:36,
355,650,32,293,4,Good buy,Works as described. Happy with the purchase.,True,0,False,2022-04-25 16:10:29,
356,564,161,117,5,Fantastic quality,My whole family loves it. Worth every penny.,True,2,False,2025-10-23 19:30:05,
357,632,192,375,5,Best purchase ever,My whole family loves it. Worth every penny.,True,1,False,2025-12-16 06:31:07,
358,1336,273,419,5,Superb,"Fast delivery, great packaging, excellent product.",True,0,False,2025-09-09 13:12:19,
359,1727,277,140,5,Exceeded expectations,My whole family loves it. Worth every penny.,True,5,False,2024-03-31 07:49:15,
360,1630,37,465,5,Highly recommend,Fantastic. Does exactly what it says on the tin.,True,0,False,2025-09-05 08:33:06,
361,1523,420,261,5,Fantastic quality,Really impressed by the build quality. Will buy again.,True,1,False,2024-12-06 14:17:02,
362,332,80,384,5,Best purchase ever,"Fast delivery, great packaging, excellent product.",True,0,False,2024-01-02 08:02:46,
363,1505,288,456,4,Really happy with this,"Solid quality, delivery was quick.",True,0,False,2025-02-01 08:38:35,
364,1591,401,335,4,Good buy,"Solid quality, delivery was quick.",True,0,False,2025-04-29 18:21:07,
365,1410,278,234,4,Solid product,"Good product overall, minor room for improvement.",True,0,False,2024-05-17 14:18:59,
366,1697,333,325,5,Absolutely love it,Fantastic. Does exactly what it says on the tin.,True,0,False,2023-10-10 04:29:46,
367,570,38,486,2,Not what I expected,Would not buy again at this price.,True,0,False,2022-09-26 13:39:15,
368,1560,250,353,3,Not bad,Does the job but feels a bit cheap.,True,4,False,2023-12-18 16:03:02,
369,1691,412,471,5,Exceeded expectations,Really impressed by the build quality. Will buy again.,True,0,False,2024-05-23 08:25:14,
370,1809,352,293,2,Would not repurchase,Would not buy again at this price.,True,2,False,2025-09-20 05:09:58,
371,659,191,82,5,Fantastic quality,"Fast delivery, great packaging, excellent product.",True,0,False,2023-07-30 02:24:16,
372,1180,80,83,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,1,False,2023-11-05 02:43:43,
373,238,39,458,2,Below average,Quality feels cheaper than described.,True,1,False,2023-11-05 06:32:06,
374,409,294,51,4,Good buy,Works as described. Happy with the purchase.,True,3,True,2024-11-10 20:44:55,
375,713,111,7,5,Best purchase ever,Really impressed by the build quality. Will buy again.,True,2,False,2025-03-15 01:36:45,
376,523,7,437,5,Fantastic quality,Fantastic. Does exactly what it says on the tin.,True,1,False,2022-12-25 17:12:28,
377,1698,378,162,5,Absolutely love it,My whole family loves it. Worth every penny.,True,1,False,2024-11-08 05:26:51,
378,543,88,21,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,5,False,2025-06-09 03:20:44,
379,244,128,428,5,Fantastic quality,My whole family loves it. Worth every penny.,True,5,False,2024-09-02 14:17:18,
380,663,84,195,4,Good buy,"Solid quality, delivery was quick.",True,0,False,2024-06-16 10:04:21,
381,718,54,410,4,Great value,"Meets expectations, packaging was good.",True,0,False,2022-10-15 12:28:01,
382,226,172,378,5,Exceeded expectations,My whole family loves it. Worth every penny.,True,0,False,2022-08-31 06:53:09,
383,1392,148,345,4,Solid product,Works as described. Happy with the purchase.,True,2,False,2022-12-21 07:00:42,
384,92,469,120,5,Exceeded expectations,My whole family loves it. Worth every penny.,True,3,False,2025-01-01 11:09:45,
385,1716,192,273,5,Best purchase ever,Fantastic. Does exactly what it says on the tin.,True,3,False,2025-06-02 13:04:50,
386,395,286,396,5,Best purchase ever,Fantastic. Does exactly what it says on the tin.,True,1,False,2025-07-04 16:38:46,
387,642,149,21,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,0,False,2022-08-16 11:45:20,
388,988,245,5,5,Fantastic quality,Really impressed by the build quality. Will buy again.,True,2,False,2025-02-24 17:42:04,
389,1841,375,470,3,Mixed feelings,Does the job but feels a bit cheap.,True,0,False,2025-05-21 20:40:36,
390,746,80,393,3,Mixed feelings,Does the job but feels a bit cheap.,True,2,False,2024-05-10 12:04:15,
391,1160,482,84,4,Mostly great,"Good product overall, minor room for improvement.",True,0,False,2024-05-18 02:37:46,
392,96,454,160,3,Decent,It's okay but nothing special.,True,0,False,2024-03-13 21:54:49,
393,236,32,431,4,Good buy,Works as described. Happy with the purchase.,True,0,False,2025-07-08 16:00:06,
394,716,338,217,3,It's ok,Does the job but feels a bit cheap.,True,1,False,2022-05-31 15:43:12,
395,1573,491,355,4,Great value,"Good product overall, minor room for improvement.",True,0,False,2023-07-31 08:58:51,
396,505,416,426,2,Disappointed,Would not buy again at this price.,True,0,False,2025-12-16 23:15:29,
397,1558,37,358,5,Superb,Really impressed by the build quality. Will buy again.,True,0,False,2024-06-28 08:12:04,
398,12,488,480,5,Highly recommend,Fantastic. Does exactly what it says on the tin.,True,0,True,2024-12-31 13:19:48,
399,1387,426,449,3,Mixed feelings,It's okay but nothing special.,True,1,False,2025-01-14 02:21:34,
400,1728,276,460,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,2,False,2025-09-21 00:58:15,
401,1646,149,240,4,Mostly great,"Meets expectations, packaging was good.",True,0,False,2022-07-13 09:24:44,
402,1322,438,248,4,Solid product,"Solid quality, delivery was quick.",True,0,False,2024-09-13 11:42:19,
403,1318,81,212,5,Fantastic quality,My whole family loves it. Worth every penny.,True,0,False,2025-11-20 06:02:44,
404,1066,154,422,5,Superb,"Fast delivery, great packaging, excellent product.",True,0,False,2025-05-30 18:24:30,
405,688,144,406,5,Fantastic quality,Fantastic. Does exactly what it says on the tin.,True,2,False,2025-05-29 18:42:34,
406,859,372,478,4,Mostly great,"Good product overall, minor room for improvement.",True,0,False,2024-02-28 15:21:03,
407,769,358,406,3,Mixed feelings,It's okay but nothing special.,True,0,False,2024-08-06 17:56:32,
408,1572,212,173,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,2,False,2025-09-06 01:53:05,
409,672,329,341,5,Absolutely love it,My whole family loves it. Worth every penny.,True,1,False,2024-03-19 08:41:06,
410,903,85,233,2,Disappointed,Quality feels cheaper than described.,True,0,False,2025-03-09 23:33:14,
411,6,183,84,5,Best purchase ever,Really impressed by the build quality. Will buy again.,True,7,False,2024-04-04 21:40:19,
412,510,218,82,5,Fantastic quality,Fantastic. Does exactly what it says on the tin.,True,0,False,2024-12-17 21:42:49,
413,731,416,153,4,Very good,"Good product overall, minor room for improvement.",True,14,False,2024-06-29 18:57:29,
414,125,246,471,5,Highly recommend,Really impressed by the build quality. Will buy again.,True,0,False,2023-11-25 09:37:02,
415,1194,388,127,4,Solid product,"Solid quality, delivery was quick.",True,1,False,2025-04-06 15:23:57,
416,117,246,173,1,Very poor quality,Broke within a week of use.,True,0,False,2024-11-11 23:41:48,
417,286,263,189,5,Absolutely love it,Fantastic. Does exactly what it says on the tin.,True,0,False,2025-04-03 09:51:35,
418,136,197,81,4,Very good,"Solid quality, delivery was quick.",True,0,False,2025-12-24 13:26:21,
419,1084,36,450,5,Best purchase ever,Fantastic. Does exactly what it says on the tin.,True,2,False,2023-08-27 09:44:44,
420,819,204,242,4,Solid product,"Good product overall, minor room for improvement.",True,0,False,2026-01-25 02:57:52,
421,147,109,391,4,Mostly great,"Meets expectations, packaging was good.",True,0,True,2025-03-29 21:30:11,
422,1709,259,40,5,Superb,My whole family loves it. Worth every penny.,True,3,False,2025-10-26 00:34:33,
423,608,337,200,4,Really happy with this,"Solid quality, delivery was quick.",True,7,False,2025-03-02 15:22:55,
424,1425,303,73,5,Absolutely love it,My whole family loves it. Worth every penny.,True,13,False,2024-10-22 04:05:46,
425,1071,58,328,5,Absolutely love it,Fantastic. Does exactly what it says on the tin.,True,0,False,2023-01-16 08:02:36,
426,936,364,44,5,Superb,"Fast delivery, great packaging, excellent product.",True,0,False,2025-11-05 17:31:59,
427,1644,409,13,3,Average,It's okay but nothing special.,True,0,False,2024-10-11 04:40:50,
428,1259,58,258,2,Below average,Not quite what I expected from the photos.,True,0,False,2025-03-20 01:12:26,
429,288,73,8,4,Good buy,"Meets expectations, packaging was good.",True,5,False,2024-11-18 01:43:57,
430,393,283,390,5,Fantastic quality,Fantastic. Does exactly what it says on the tin.,True,3,False,2024-03-13 21:34:53,
431,584,318,297,4,Solid product,"Meets expectations, packaging was good.",True,2,False,2026-02-08 09:27:37,
432,1241,336,195,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,1,False,2025-01-13 14:55:26,
433,1236,192,48,2,Would not repurchase,Not quite what I expected from the photos.,True,2,False,2025-07-21 14:52:41,
434,300,251,129,3,Decent,It's okay but nothing special.,True,9,False,2024-04-08 20:39:22,
435,898,200,495,5,Highly recommend,My whole family loves it. Worth every penny.,True,1,False,2026-01-29 11:43:13,
436,1496,258,244,5,Best purchase ever,Really impressed by the build quality. Will buy again.,True,0,False,2023-02-21 05:03:27,
437,377,342,391,2,Disappointed,Quality feels cheaper than described.,True,1,False,2022-10-04 19:54:56,
438,1176,396,293,3,Could be better,"Some features work well, others not so much.",True,0,False,2025-05-25 11:06:09,
439,1082,147,87,5,Superb,"Fast delivery, great packaging, excellent product.",True,1,False,2025-08-14 13:10:34,
440,379,384,59,5,Absolutely love it,My whole family loves it. Worth every penny.,True,0,False,2025-01-10 08:53:57,
441,30,86,327,5,Exceeded expectations,"Fast delivery, great packaging, excellent product.",True,3,False,2023-02-12 19:15:48,
442,1907,472,121,4,Mostly great,"Meets expectations, packaging was good.",True,1,False,2025-11-14 05:35:53,
443,593,490,80,4,Really happy with this,Works as described. Happy with the purchase.,True,0,False,2026-01-29 09:37:22,
444,1790,246,2,5,Fantastic quality,Fantastic. Does exactly what it says on the tin.,True,0,False,2024-04-27 22:52:19,
445,827,20,25,2,Below average,Quality feels cheaper than described.,True,1,False,2025-05-18 19:12:31,
446,1463,44,494,5,Exceeded expectations,"Fast delivery, great packaging, excellent product.",True,1,False,2023-11-12 12:42:21,
447,1137,98,145,3,It's ok,Does the job but feels a bit cheap.,True,4,False,2024-11-28 15:07:45,
448,910,31,90,4,Really happy with this,"Good product overall, minor room for improvement.",True,2,False,2025-07-20 01:58:17,
449,1980,481,18,4,Really happy with this,"Meets expectations, packaging was good.",True,0,False,2023-12-10 03:49:24,
450,513,391,257,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,9,False,2024-07-04 17:41:18,
451,1600,475,428,2,Some issues,Would not buy again at this price.,True,0,False,2025-02-28 18:53:14,
452,1430,487,464,2,Not what I expected,Not quite what I expected from the photos.,True,3,False,2024-04-04 13:19:02,
453,533,151,83,5,Absolutely love it,My whole family loves it. Worth every penny.,True,0,False,2025-05-27 02:34:10,
454,1399,445,216,5,Highly recommend,Really impressed by the build quality. Will buy again.,True,0,False,2025-08-26 14:02:51,
455,1647,480,266,4,Great value,"Solid quality, delivery was quick.",True,0,False,2024-08-07 09:45:29,
456,95,103,427,5,Absolutely love it,"Fast delivery, great packaging, excellent product.",True,9,False,2025-05-22 14:24:22,
457,693,77,370,3,Average,Average quality for the price.,True,0,False,2024-08-19 22:51:51,
458,907,334,45,5,Absolutely love it,Fantastic. Does exactly what it says on the tin.,True,2,False,2024-12-13 10:54:51,
459,478,110,281,5,Best purchase ever,My whole family loves it. Worth every penny.,True,0,False,2025-01-17 08:11:58,
460,1335,323,306,4,Mostly great,"Good product overall, minor room for improvement.",True,0,False,2026-01-07 21:45:16,
461,237,84,321,4,Good buy,Works as described. Happy with the purchase.,True,3,False,2025-05-22 04:50:09,
462,1718,232,113,5,Exceeded expectations,My whole family loves it. Worth every penny.,True,0,False,2025-10-09 03:43:07,
463,1101,381,62,4,Good buy,"Meets expectations, packaging was good.",True,3,False,2025-01-12 13:41:17,
464,1893,464,279,4,Very good,"Good product overall, minor room for improvement.",True,5,False,2025-03-28 08:46:04,
465,371,440,399,5,Superb,Really impressed by the build quality. Will buy again.,True,2,False,2024-03-31 05:29:19,
466,58,217,409,5,Absolutely love it,Fantastic. Does exactly what it says on the tin.,True,2,False,2024-01-25 16:21:49,
467,241,137,433,4,Good buy,Works as described. Happy with the purchase.,True,0,False,2023-07-08 07:47:06,
468,438,119,416,3,Average,Does the job but feels a bit cheap.,True,2,False,2024-08-16 00:20:38,
469,1839,133,295,5,Best purchase ever,Really impressed by the build quality. Will buy again.,True,14,False,2023-07-19 03:24:04,
470,627,109,416,5,Highly recommend,Fantastic. Does exactly what it says on the tin.,True,4,False,2023-10-22 17:18:44,
471,1060,41,68,3,Could be better,"Some features work well, others not so much.",True,0,False,2025-12-08 18:02:32,
472,1569,331,374,4,Really happy with this,"Good product overall, minor room for improvement.",True,2,False,2026-01-07 09:52:39,
473,651,28,136,5,Best purchase ever,Fantastic. Does exactly what it says on the tin.,True,6,False,2023-06-15 20:05:53,
474,1162,376,190,3,Decent,It's okay but nothing special.,True,0,False,2025-02-16 14:52:16,
475,826,388,66,1,Complete waste of money,Arrived damaged and poorly packaged.,True,0,False,2025-04-29 08:11:27,
476,1211,454,245,2,Not what I expected,Would not buy again at this price.,True,10,False,2024-03-16 04:42:04,
477,538,412,78,4,Very good,Works as described. Happy with the purchase.,True,0,False,2024-06-17 13:50:02,
478,987,216,121,3,Mixed feelings,Average quality for the price.,True,0,False,2025-11-15 23:09:33,
479,1061,134,213,5,Highly recommend,My whole family loves it. Worth every penny.,True,1,False,2025-08-19 15:04:08,
480,1801,192,473,3,Average,It's okay but nothing special.,True,0,False,2025-05-15 16:03:26,
481,1964,179,345,4,Good buy,"Meets expectations, packaging was good.",True,0,False,2025-08-27 17:43:25,
482,178,475,67,4,Mostly great,"Meets expectations, packaging was good.",True,0,False,2023-10-08 12:10:02,
483,896,486,389,5,Exceeded expectations,"Fast delivery, great packaging, excellent product.",True,4,False,2023-07-15 04:47:25,
484,48,147,410,5,Fantastic quality,My whole family loves it. Worth every penny.,True,0,False,2025-04-27 16:24:42,
485,232,499,437,5,Exceeded expectations,Really impressed by the build quality. Will buy again.,True,0,False,2026-01-12 18:33:25,
486,1122,488,70,5,Fantastic quality,Really impressed by the build quality. Will buy again.,True,1,False,2025-01-16 16:54:39,
487,62,203,105,5,Superb,"Fast delivery, great packaging, excellent product.",True,3,False,2024-05-19 11:31:29,
488,494,365,34,5,Superb,"Fast delivery, great packaging, excellent product.",True,0,False,2025-08-20 12:22:11,
489,114,250,206,4,Solid product,"Good product overall, minor room for improvement.",True,2,False,2022-11-16 16:25:39,
490,1196,360,104,5,Fantastic quality,My whole family loves it. Worth every penny.,True,0,False,2025-11-15 13:51:00,
491,1021,409,353,4,Good buy,"Meets expectations, packaging was good.",True,1,False,2024-06-06 16:36:51,
492,110,87,485,4,Really happy with this,"Good product overall, minor room for improvement.",True,0,False,2022-05-18 19:03:33,
493,516,66,71,3,Mixed feelings,Does the job but feels a bit cheap.,True,6,False,2025-07-09 11:12:44,
494,1795,438,150,3,It's ok,Average quality for the price.,True,1,False,2024-06-24 12:37:15,
495,1812,111,381,5,Fantastic quality,Really impressed by the build quality. Will buy again.,True,1,False,2025-02-02 06:00:17,
496,848,294,220,5,Absolutely love it,My whole family loves it. Worth every penny.,True,4,False,2025-11-14 04:58:37,
497,789,246,371,4,Solid product,"Meets expectations, packaging was good.",True,8,False,2024-01-22 04:36:29,
498,59,499,173,4,Really happy with this,"Meets expectations, packaging was good.",True,0,False,2025-12-13 08:57:16,
499,1204,205,25,5,Fantastic quality,Really impressed by the build quality. Will buy again.,True,0,False,2024-11-07 02:39:41,
500,507,218,126,5,Exceeded expectations,"Fast delivery, great packaging, excellent product.",True,5,False,2026-01-31 15:54:22,
